school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian_x,traveltime_x,studytime_x,failures_x,schoolsup_x,famsup_x,paid_x,activities_x,nursery,higher_x,internet,romantic_x,famrel_x,freetime_x,goout_x,Dalc_x,Walc_x,health_x,absences_x,G1_x,G2_x,G3_x,guardian_y,traveltime_y,studytime_y,failures_y,schoolsup_y,famsup_y,paid_y,activities_y,higher_y,romantic_y,famrel_y,freetime_y,goout_y,Dalc_y,Walc_y,health_y,absences_y,G1_y,G2_y,G3_y,avg_grade_x,avg_grade_y,overall_avg_grade,improvement_x,improvement_y,total_studytime,total_failures,total_absences,family_support_score,social_activity_score,alcohol_consumption,health_score,educational_support,engagement_score,performance_consistency_x,performance_consistency_y,risk_score
-0.34199278402838473,-0.963998407308295,-1.3536501295238113,0.5187513759338115,-0.6116377354484112,0.33236292855712696,1.100243107269251,1.3103300099365467,1.4613612996944236,-1.550801564987779,1.4774450423991263,0.399473397297991,-0.6370467869618653,-0.04028863275577224,-0.3988550282676052,-0.39252840642295245,0.7778444682625971,1.0761933331866909,-1.0538013273710851,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,-1.0210530862968688,-0.22545784590974646,-0.09957626187974285,-0.5353506842973422,-0.2186292944593274,-1.1287128781339442,-0.6985144411167765,10.0,8.0,9.0,0.399473397297991,-0.6371735322006944,-0.04649939062947863,-0.275783135866153,-0.3880752628531664,0.7735155847380426,-0.2702474937259706,-1.0482848367219182,0.22237479499833032,-0.6891324073815386,-1.0382446202154518,-0.23415852164735612,-0.10404380935497795,-0.5382636906886213,-0.22685350122125908,-1.123721187221521,-0.3414146992322103,14.0,14.0,14.0,9.0,14.0,11.5,-0.1873473878880757,-0.23801282549945876,-0.04363425005007393,-0.39986754057216267,-0.6408211923047394,-0.5512931372650858,-0.20268905700438716,-0.38617849835888113,-1.1305586639100058,0.2303823718698573,-0.6925723429257072,-0.097532273657215,-1.0237380458377099,-0.4872484109397931
-0.34199278402838473,-0.963998407308295,-1.3536501295238113,0.5187513759338115,-0.6116377354484112,0.33236292855712696,-0.7431466601730904,-1.4298856677774723,0.6440259900556684,-0.37070953744727797,1.4774450423991263,-1.6351777729397763,2.2428570310195846,1.1435773451446196,-0.3988550282676052,-0.39252840642295245,0.7778444682625971,-0.9292010730441186,0.9489454739013256,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,1.1518844009755766,-1.238691929880606,-0.9841839836951316,-0.5353506842973422,-0.9991563083234686,0.3013644666327779,-0.17325358185179887,10.0,12.0,12.0,-1.6351777729397763,2.22635928310125,1.1376850907345784,-0.275783135866153,-0.3880752628531664,0.7735155847380426,-0.2702474937259706,0.9539392014169455,0.22237479499833032,-0.6891324073815386,1.1651411849084516,-1.2506193769801974,-0.987260146546125,-0.5382636906886213,-1.0075565414601872,0.3023967314449942,-0.7496163114597669,10.0,12.0,13.0,11.333333333333334,11.666666666666666,11.5,0.8808123460409529,1.533173525295215,1.146957429887662,-0.39986754057216267,-0.45752377900604196,1.398651107505866,-1.3893131148691522,-0.8939932535158265,0.3030460153053376,-0.8979005262620077,0.9036418712739052,0.03054041633178263,1.104580965720984,-0.6165045866196549
-0.34199278402838473,1.037346112212187,-1.3536501295238113,0.5187513759338115,1.6349547159101756,0.33236292855712696,1.100243107269251,1.3103300099365467,-0.9906446292218418,0.8093824900932232,-1.0346499406711982,-1.6351777729397763,-0.6370467869618653,-1.224154610656164,-0.3988550282676052,-0.39252840642295245,0.7778444682625971,1.0761933331866909,0.9489454739013256,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,0.06541565733935394,-0.22545784590974646,-0.09957626187974285,-0.5353506842973422,0.5618977194048138,1.016403139016139,-0.4358840114842877,14.0,14.0,14.0,-1.6351777729397763,-0.6371735322006944,-1.2306838719935356,-0.275783135866153,-0.3880752628531664,0.7735155847380426,-0.2702474937259706,0.9539392014169455,0.22237479499833032,-0.6891324073815386,0.06344828234649996,-0.23415852164735612,-0.10404380935497795,-0.5382636906886213,0.5538495390176692,1.0154556907782517,-0.7496163114597669,12.0,13.0,12.0,14.0,12.333333333333334,13.166666666666666,0.16870585675493383,-0.23801282549945876,-1.2342259299878098,-0.39986754057216267,-0.6408211923047394,0.42367898512039015,-0.20268905700438716,0.12163625679806418,1.0198483549130093,0.2303823718698573,0.20367338479089503,-0.9254071558701306,-0.21930907223840884,-0.8319315460860912
-0.34199278402838473,1.037346112212187,-1.3536501295238113,0.5187513759338115,-0.6116377354484112,0.33236292855712696,1.100243107269251,0.3969247840318737,1.4613612996944236,-0.37070953744727797,-1.0346499406711982,0.399473397297991,0.8029051220288596,-0.04028863275577224,-0.3988550282676052,-0.39252840642295245,0.7778444682625971,1.0761933331866909,-1.0538013273710851,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,1.1518844009755766,0.7877762380611132,-0.09957626187974285,-0.5353506842973422,-0.2186292944593274,-0.41367420575058317,-0.4358840114842877,10.0,10.0,11.0,0.399473397297991,0.7945928754502778,-0.04649939062947863,-0.275783135866153,-0.3880752628531664,0.7735155847380426,-0.2702474937259706,-1.0482848367219182,0.22237479499833032,-0.6891324073815386,1.1651411849084516,0.7823023336854852,-0.10404380935497795,-0.5382636906886213,-0.22685350122125908,-0.4106622278882634,-0.7496163114597669,12.0,12.0,13.0,10.333333333333334,12.333333333333334,11.333333333333334,0.5247591013979434,0.35238262476543253,-0.04363425005007393,-0.39986754057216267,-0.6408211923047394,1.398651107505866,0.39062297192799533,-0.38617849835888113,-0.41375632430233417,0.2303823718698573,0.5427365894478815,-0.4474333697691741,-0.21930907223840884,-0.6165045866196549
-0.34199278402838473,1.037346112212187,-1.3536501295238113,0.5187513759338115,-0.6116377354484112,-3.008759142727674,-0.7431466601730904,-0.5164804418727994,-0.1733093195830867,-0.37070953744727797,-0.19728494631442337,2.4341245675357586,-0.6370467869618653,1.1435773451446196,-0.3988550282676052,-0.39252840642295245,0.7778444682625971,-0.9292010730441186,-1.0538013273710851,0.4819315973414993,0.22237479499833032,0.42309850588132825,1.4686813110366832,0.06541565733935394,1.8010103220319729,-0.9841839836951316,-0.5353506842973422,-0.9991563083234686,-0.41367420575058317,-0.6985144411167765,14.0,16.0,16.0,2.4341245675357586,-0.6371735322006944,1.1376850907345784,-0.275783135866153,-0.3880752628531664,0.7735155847380426,-0.2702474937259706,-1.0482848367219182,0.22237479499833032,1.451099947250557,0.06344828234649996,1.7987631890183264,-0.987260146546125,-0.5382636906886213,-1.0075565414601872,-0.4106622278882634,-0.7496163114597669,14.0,14.0,15.0,15.333333333333334,14.333333333333334,14.833333333333334,0.8808123460409529,0.35238262476543253,1.146957429887662,-0.39986754057216267,-0.8241186056034369,0.42367898512039015,0.39062297192799533,-0.8939932535158265,-0.41375632430233417,-0.8979005262620077,0.11996631818470321,0.03054041633178263,-0.21930907223840884,-0.8319315460860912
-0.34199278402838473,-0.963998407308295,-0.5003591237843799,0.5187513759338115,-0.6116377354484112,0.33236292855712696,1.100243107269251,1.3103300099365467,-0.9906446292218418,-0.37070953744727797,-0.19728494631442337,0.399473397297991,-0.6370467869618653,-1.224154610656164,-0.3988550282676052,-0.39252840642295245,0.7778444682625971,-0.9292010730441186,-1.0538013273710851,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,0.06541565733935394,0.7877762380611132,0.7850314599356459,-0.5353506842973422,-0.2186292944593274,-1.1287128781339442,-0.17325358185179887,14.0,14.0,14.0,0.399473397297991,-0.6371735322006944,-1.2306838719935356,-0.275783135866153,-0.3880752628531664,0.7735155847380426,-0.2702474937259706,-1.0482848367219182,0.22237479499833032,-0.6891324073815386,0.06344828234649996,0.7823023336854852,0.7791725278361691,-0.5382636906886213,-0.22685350122125908,-1.123721187221521,0.47498852522290297,17.0,17.0,17.0,14.0,17.0,15.5,0.16870585675493383,-0.23801282549945876,-1.2342259299878098,-0.39986754057216267,0.09236846089005041,0.42367898512039015,0.9839350008603779,-0.38617849835888113,-1.1305586639100058,-0.8979005262620077,-1.315104201584571,-0.9254071558701306,-1.0237380458377099,0.202117859352803
-0.34199278402838473,-0.963998407308295,-0.5003591237843799,0.5187513759338115,-0.6116377354484112,0.33236292855712696,1.100243107269251,1.3103300099365467,0.6440259900556684,0.8093824900932232,1.4774450423991263,0.399473397297991,-0.6370467869618653,1.1435773451446196,-0.3988550282676052,-0.39252840642295245,0.7778444682625971,1.0761933331866909,0.9489454739013256,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,-1.0210530862968688,-1.238691929880606,-0.09957626187974285,-0.5353506842973422,-0.2186292944593274,-1.1287128781339442,0.08937684778068994,13.0,14.0,14.0,0.399473397297991,-0.6371735322006944,1.1376850907345784,-0.275783135866153,-0.3880752628531664,0.7735155847380426,-0.2702474937259706,0.9539392014169455,0.22237479499833032,-0.6891324073815386,-1.0382446202154518,-1.2506193769801974,-0.10404380935497795,-0.5382636906886213,-0.22685350122125908,-1.123721187221521,1.2913917496780163,13.0,13.0,14.0,13.666666666666666,13.333333333333334,13.5,0.5247591013979434,0.35238262476543253,1.146957429887662,-0.39986754057216267,0.6422607007861428,-0.5512931372650858,-0.7960010859367697,-0.38617849835888113,-1.1305586639100058,0.2303823718698573,-0.14105816994347767,-0.4474333697691741,-0.21930907223840884,0.7191425620722505
-0.34199278402838473,-0.963998407308295,-0.5003591237843799,0.5187513759338115,-0.6116377354484112,0.33236292855712696,0.1785482235480803,0.3969247840318737,-0.1733093195830867,-0.37070953744727797,1.4774450423991263,0.399473397297991,2.2428570310195846,-0.04028863275577224,-0.3988550282676052,2.547586324039162,0.7778444682625971,-0.9292010730441186,0.9489454739013256,0.4819315973414993,0.22237479499833032,-2.3635157914750065,-0.6808829066491902,1.1518844009755766,-0.22545784590974646,-0.9841839836951316,-0.5353506842973422,-0.9991563083234686,0.3013644666327779,-0.17325358185179887,8.0,10.0,10.0,0.399473397297991,2.22635928310125,-0.04649939062947863,-0.275783135866153,2.5768197453450252,0.7735155847380426,-0.2702474937259706,0.9539392014169455,0.22237479499833032,-0.6891324073815386,1.1651411849084516,-0.23415852164735612,-0.987260146546125,-0.5382636906886213,-1.0075565414601872,0.3023967314449942,-0.3414146992322103,13.0,14.0,14.0,9.333333333333334,13.666666666666666,11.5,0.8808123460409529,0.35238262476543253,-0.04363425005007393,-0.39986754057216267,-0.27422636570734454,1.398651107505866,-0.7960010859367697,-0.8939932535158265,0.3030460153053376,1.3586652700017223,1.3974298282137174,0.03054041633178263,-0.21930907223840884,-0.4441630190465058
-0.34199278402838473,1.037346112212187,0.3529318819550515,0.5187513759338115,-0.6116377354484112,0.33236292855712696,0.1785482235480803,-0.5164804418727994,0.6440259900556684,0.8093824900932232,-1.0346499406711982,0.399473397297991,-0.6370467869618653,-1.224154610656164,3.719053641954697,-0.39252840642295245,0.7778444682625971,-0.9292010730441186,0.9489454739013256,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,1.1518844009755766,1.8010103220319729,1.6696391817510348,0.5945054560429048,1.342424733268955,1.016403139016139,1.402528995943134,6.0,5.0,5.0,0.399473397297991,-0.6371735322006944,-1.2306838719935356,5.576947858626649,-0.3880752628531664,0.7735155847380426,3.7003118371709824,0.9539392014169455,0.22237479499833032,-0.6891324073815386,1.1651411849084516,1.7987631890183264,1.6623888650273162,0.5914985611962874,1.3345525792565973,1.0154556907782517,-0.3414146992322103,8.0,8.0,7.0,5.333333333333333,7.666666666666667,6.5,-0.1873473878880757,-0.82840827576435,-1.2342259299878098,5.154656113921151,0.8255581140848403,1.398651107505866,2.170559058725143,1.1372657671119548,1.0198483549130093,0.2303823718698573,0.6553067640752819,-0.44743336976917397,-0.2193090722384087,1.4085088323648465
-0.34199278402838473,1.037346112212187,-0.5003591237843799,0.5187513759338115,1.6349547159101756,0.33236292855712696,1.100243107269251,0.3969247840318737,-0.9906446292218418,-0.37070953744727797,-0.19728494631442337,-1.6351777729397763,-0.6370467869618653,-1.224154610656164,-0.3988550282676052,-0.39252840642295245,-1.2856040517117928,1.0761933331866909,0.9489454739013256,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,-1.0210530862968688,-2.251926013851466,-0.09957626187974285,-0.5353506842973422,0.5618977194048138,1.016403139016139,-0.17325358185179887,8.0,10.0,10.0,-1.6351777729397763,-0.6371735322006944,-1.2306838719935356,-0.275783135866153,-0.3880752628531664,-1.2927987744922531,-0.2702474937259706,0.9539392014169455,0.22237479499833032,-0.6891324073815386,-1.0382446202154518,-2.2670802323130386,-0.10404380935497795,-0.5382636906886213,0.5538495390176692,1.0154556907782517,0.47498852522290297,12.0,12.0,12.0,9.333333333333334,12.0,10.666666666666666,0.8808123460409529,-0.23801282549945876,-1.2342259299878098,-0.39986754057216267,0.09236846089005041,-1.5262652596505617,-1.3893131148691522,0.12163625679806418,1.0198483549130093,0.2303823718698573,-0.699593373777879,0.03054041633178263,-1.0237380458377099,-0.14256527579349504
-0.34199278402838473,1.037346112212187,-1.3536501295238113,0.5187513759338115,-0.6116377354484112,0.33236292855712696,1.100243107269251,0.3969247840318737,1.4613612996944236,-0.37070953744727797,1.4774450423991263,0.399473397297991,-0.6370467869618653,-0.04028863275577224,-0.3988550282676052,-0.39252840642295245,-1.2856040517117928,-0.9292010730441186,-1.0538013273710851,0.4819315973414993,0.22237479499833032,0.42309850588132825,-0.6808829066491902,0.06541565733935394,0.7877762380611132,-1.8687917055105203,-0.5353506842973422,-0.9991563083234686,-1.8437515505173052,-0.6985144411167765,13.0,14.0,15.0,0.399473397297991,-0.6371735322006944,-0.04649939062947863,-0.275783135866153,-0.3880752628531664,-1.2927987744922531,-0.2702474937259706,-1.0482848367219182,0.22237479499833032,-0.6891324073815386,0.06344828234649996,0.7823023336854852,-1.870476483737272,-0.5382636906886213,-1.0075565414601872,-1.8367801465547784,-0.7496163114597669,12.0,13.0,14.0,14.0,13.0,13.5,0.8808123460409529,0.9427780750303237,-0.04363425005007393,-0.39986754057216267,-0.8241186056034369,-0.5512931372650858,-0.7960010859367697,-0.8939932535158265,-1.8473610035176777,-0.8979005262620077,-1.5472655816915433,-0.097532273657215,0.3695738075167626,-0.5734191947263677
